
11	2021-12-19 14:46:57	Genetic_Attack	55.37213330680592

11	2021-12-21 10:57:33	Genetic_Attack	72.70189756963256

11	2021-12-21 11:08:01	Genetic_Attack	72.6906175270083

11	2021-12-22 16:59:55	Genetic_Attack	
11	2021-12-22 17:00:58	Genetic_Attack	
11	2021-12-22 17:05:22	Genetic_Attack	
11	2021-12-22 17:05:42	Genetic_Attack	
11	2021-12-22 17:10:51	Genetic_Attack	
11	2021-12-22 17:11:45	Genetic_Attack	
11	2021-12-22 17:14:08	Genetic_Attack	
11	2021-12-22 17:16:08	Genetic_Attack	
11	2021-12-22 17:17:30	Genetic_Attack	
11	2021-12-22 17:17:49	Genetic_Attack	
11	2021-12-22 17:18:52	Genetic_Attack	
11	2021-12-22 17:19:39	Genetic_Attack	
11	2021-12-22 17:20:03	Genetic_Attack	
11	2021-12-22 17:20:30	Genetic_Attack	
11	2021-12-22 17:20:54	Genetic_Attack	
11	2021-12-22 17:23:01	Genetic_Attack	
11	2021-12-22 17:23:30	Genetic_Attack	
11	2021-12-22 17:24:14	Genetic_Attack	55.31564356962693

11	2021-12-22 17:28:29	Genetic_Attack	48.24630433176218

11	2021-12-22 17:30:21	Genetic_Attack	
11	2021-12-22 17:36:42	Genetic_Attack	
11	2021-12-22 17:40:51	Genetic_Attack	55.40385035929269

11	2021-12-22 17:44:24	Genetic_Attack	
11	2021-12-22 17:45:56	Genetic_Attack	
11	2021-12-22 17:46:41	Genetic_Attack	
11	2021-12-22 17:53:45	Genetic_Attack	
11	2021-12-22 17:54:07	Genetic_Attack	41.36660702235662
54.87959168062308
62.20519852123489
47.87745079038126

11	2021-12-22 22:46:35	Genetic_Attack	55.25041651708678

11	2021-12-22 22:48:54	Genetic_Attack	55.5095575342754
48.120214721767766

11	2021-12-22 22:55:29	Genetic_Attack	54.97246172857932
69.0074166992878

11	2021-12-22 23:28:53	Genetic_Attack	
11	2021-12-22 23:29:29	Genetic_Attack	
11	2021-12-22 23:30:52	Genetic_Attack	
11	2021-12-22 23:31:20	Genetic_Attack	
11	2021-12-22 23:31:37	Genetic_Attack	
11	2021-12-22 23:32:59	Genetic_Attack	48.285716289992266
61.485711047859965

11	2021-12-22 23:36:26	Genetic_Attack	55.066009391436886
54.66085769152059

11	2021-12-22 23:49:54	Genetic_Attack	69.26385267720681
54.88354530568799

11	2021-12-23 10:45:46	Genetic_Attack	69.3622256711871
41.57252024994759

11	2021-12-27 08:40:42	Genetic_Attack	
11	2021-12-27 08:56:21	Genetic_Attack	69.86167355437851

11	2021-12-28 14:32:20	Genetic_Attack	69.39772948834019

11	2021-12-28 14:43:00	Genetic_Attack	
11	2021-12-28 14:43:34	Genetic_Attack	
11	2021-12-28 14:44:08	Genetic_Attack	97.83864309584956

11	2021-12-28 14:57:43	Genetic_Attack	96.7616957119714

11	2021-12-28 15:19:40	Genetic_Attack	
11	2021-12-28 15:21:52	Genetic_Attack	
11	2021-12-28 15:23:35	Genetic_Attack	
11	2021-12-28 15:24:48	Genetic_Attack	
